,distance,force
373,334.1280822753906,-473.100341796875
374,330.3184814453125,-437.9237060546875
375,290.93963623046875,146.3472900390625
376,229.9156494140625,413.00482177734375
377,253.3872528076172,175.98048400878906
378,305.5334777832031,166.21914672851562
379,101.09528350830078,-194.77606201171875
380,251.70558166503906,-534.8845825195312
381,73.96302032470703,345.86651611328125
382,277.1663818359375,-415.81878662109375
383,381.9135437011719,-330.1583557128906
384,177.93704223632812,-875.7192993164062
385,75.76689147949219,-266.3519592285156
386,257.14654541015625,-98.31356048583984
387,205.40858459472656,-773.7854614257812
388,334.15423583984375,-473.094482421875
389,329.7252197265625,-434.9978332519531
390,290.519287109375,146.94146728515625
391,229.51815795898438,411.36041259765625
392,253.23123168945312,175.9855499267578
393,304.7336120605469,166.34437561035156
394,101.37712097167969,-193.71945190429688
395,251.4773712158203,-533.7759399414062
396,74.04988098144531,346.7603759765625
397,276.66387939453125,-414.3523864746094
398,381.65191650390625,-328.49810791015625
399,177.6531982421875,-875.1954956054688
400,75.37127685546875,-265.03692626953125
401,256.5978698730469,-96.0095443725586
402,204.71060180664062,-772.6143188476562
403,334.0342102050781,-472.376220703125
404,328.78753662109375,-431.2045593261719
405,290.2288818359375,146.77566528320312
406,229.26632690429688,408.9599609375
407,253.11996459960938,175.36692810058594
408,302.4532165527344,167.77752685546875
409,101.76553344726562,-193.99574279785156
410,251.51185607910156,-533.28466796875
411,74.19886016845703,347.7087707519531
412,275.365234375,-413.64276123046875
413,381.7005920410156,-326.4001159667969
414,177.56614685058594,-875.4029541015625
415,73.37164306640625,-262.96588134765625
416,256.3687438964844,-91.59725952148438
417,203.08277893066406,-772.4190063476562
418,334.16192626953125,-470.544677734375
419,326.7245178222656,-422.48504638671875
420,290.1629943847656,146.3644256591797
421,229.00450134277344,406.10601806640625
422,253.22311401367188,173.848876953125
423,301.9903869628906,166.4808349609375
424,102.08518981933594,-194.89892578125
425,251.58346557617188,-533.3381958007812
426,74.34413146972656,348.56536865234375
427,275.1361389160156,-412.9879150390625
428,381.9296875,-325.724853515625
429,177.52536010742188,-876.0479736328125
430,73.18451690673828,-262.2388610839844
431,256.19305419921875,-89.94718170166016
432,202.62574768066406,-772.0623779296875
433,334.48211669921875,-470.77935791015625
434,326.3944396972656,-419.6593322753906
435,289.4670715332031,148.1218719482422
436,228.5896759033203,403.90484619140625
437,253.52650451660156,174.15711975097656
438,300.9592590332031,168.80303955078125
439,102.30508422851562,-197.95474243164062
440,251.5513916015625,-531.9781494140625
441,74.33101654052734,351.5023193359375
442,274.4075622558594,-411.4965515136719
443,381.5696716308594,-323.7490539550781
444,177.62754821777344,-876.800048828125
445,72.61200714111328,-260.0078430175781
446,255.98690795898438,-89.19105529785156
447,201.6302947998047,-771.7854614257812
448,335.0235595703125,-470.573974609375
449,325.7765197753906,-414.4254150390625
450,289.5683288574219,147.23489379882812
451,228.3606414794922,403.95855712890625
452,253.59422302246094,173.0788116455078
453,300.16436767578125,169.373046875
454,101.94558715820312,-197.1554412841797
455,251.50750732421875,-532.98095703125
456,74.33425903320312,350.7738342285156
457,274.0895080566406,-412.28790283203125
458,381.35089111328125,-323.1708679199219
459,177.58697509765625,-877.038818359375
460,72.03993225097656,-259.18646240234375
461,255.66549682617188,-87.64006805419922
462,201.26609802246094,-771.7987060546875
463,334.80914306640625,-469.59912109375
464,324.9027404785156,-411.8999938964844
465,289.0804138183594,147.46075439453125
466,227.81869506835938,402.21502685546875
467,253.99212646484375,171.9967041015625
468,299.1828918457031,170.5182342529297
469,102.23980712890625,-196.61795043945312
470,251.4290771484375,-532.6491088867188
471,74.31181335449219,352.6916809082031
472,273.88629150390625,-412.12225341796875
473,381.1798400878906,-320.5643615722656
474,177.6663818359375,-877.9237060546875
475,71.59793090820312,-256.1517333984375
476,255.23512268066406,-85.11409759521484
477,200.83511352539062,-772.14501953125
478,335.4129333496094,-468.6873779296875
479,324.005126953125,-406.5286865234375
480,288.6311340332031,147.8072509765625
481,227.32501220703125,400.3702392578125
482,253.68215942382812,171.2982940673828
483,298.3758239746094,169.88011169433594
484,102.48368072509766,-197.79891967773438
485,251.3105926513672,-532.0003662109375
486,74.3152084350586,353.21087646484375
487,273.6900939941406,-411.70965576171875
488,381.0458068847656,-319.0076904296875
489,177.57424926757812,-877.692626953125
490,71.28205108642578,-254.84031677246094
491,254.96597290039062,-83.9577865600586
492,200.57691955566406,-771.9292602539062
493,335.402587890625,-467.9888916015625
494,323.3988037109375,-404.2721862792969
495,287.9739990234375,148.52391052246094
496,226.83567810058594,398.4190979003906
497,254.18919372558594,170.75173950195312
498,297.65045166015625,171.6090850830078
499,102.66229248046875,-203.61123657226562
500,251.24986267089844,-531.1702270507812
501,74.3337631225586,355.71380615234375
502,273.4852600097656,-410.9998474121094
503,380.93377685546875,-317.7251281738281
504,177.6973114013672,-878.6458740234375
505,71.05863952636719,-251.76138305664062
506,255.28167724609375,-84.40961456298828
507,200.09619140625,-772.1376342773438
508,336.44647216796875,-467.9495849609375
