frame,x,y
389,337.06714,211.2398
389,175.88948,234.07315
389,326.73938,304.4011
389,111.16452,56.41712
390,325.82068,169.76544
390,308.8421,387.2829
390,336.8805,211.47424
390,176.10841,234.1087
390,326.84012,304.37836
390,111.19141,56.380787
391,308.8188,387.37695
391,325.89908,169.65103
391,176.26187,234.42284
391,337.1485,211.84222
391,326.91977,304.30988
391,111.345825,56.35717
392,308.78558,387.42288
392,325.92548,169.62057
392,326.83398,304.29388
392,176.26079,234.5268
392,111.68352,56.335728
392,337.84476,212.17828
393,308.81802,387.5593
393,325.91205,169.66122
393,326.95337,304.1964
393,112.15773,56.459244
393,176.30173,234.77711
393,338.54785,212.58199
394,308.78577,387.51874
394,325.88324,169.64459
394,326.9567,304.11942
394,112.23859,56.339584
394,176.33179,234.9191
394,338.8335,212.75983
395,308.73022,387.64148
395,325.8546,169.60716
395,111.959625,56.217644
395,327.0733,304.00616
395,176.89685,235.24231
395,338.99814,212.97223
396,308.81903,387.54886
396,325.8205,169.56757
396,111.99669,56.128468
396,327.3299,303.965
396,177.02177,235.38593
396,339.13385,213.17944
397,308.84418,387.69293
397,325.7904,169.54193
397,112.148224,56.0794
397,177.51968,235.49747
397,327.3682,303.90808
397,339.28064,213.28589
398,308.8484,387.56488
398,325.74118,169.53177
398,112.14935,56.032814
398,177.7673,235.59001
398,327.30548,303.7661
398,339.28656,213.45819
399,308.80847,387.6766
399,325.69412,169.51244
399,112.164154,56.007034
399,178.06535,235.74763
399,327.37256,303.72668
399,339.42078,213.36069
400,308.81152,387.54346
400,325.66522,169.48082
400,112.317184,55.982445
400,178.19382,235.75533
400,327.4272,303.7113
400,339.5985,214.01978
401,308.71613,387.47357
401,325.6643,169.46776
401,112.38647,55.952583
401,178.36737,235.81644
401,327.54684,303.6839
401,340.26105,214.10446
402,308.71637,387.34692
402,325.56976,169.38481
402,178.57071,235.84448
402,112.566895,55.984104
402,327.5318,303.84033
402,340.70276,214.37167
403,178.82549,236.12524
403,112.47452,56.021873
403,308.66013,387.53336
403,325.52927,169.2712
403,327.43414,303.8158
403,341.128,214.6571
404,179.02946,236.25795
404,308.7033,387.5575
404,112.50105,56.02639
404,327.44675,303.69196
404,325.513,169.20715
404,341.7769,215.12646
405,179.13287,236.37766
405,308.6869,387.6244
405,112.50758,56.029625
405,327.47473,303.6541
405,325.45,169.30797
405,342.63843,215.89339
406,179.08194,236.52545
406,308.6627,387.65222
406,112.600655,56.04452
406,327.4491,303.72836
406,325.51013,169.32452
406,342.8217,216.13162
407,179.43045,236.66681
407,308.6545,387.72815
407,112.64752,56.08709
407,327.67914,303.67792
407,325.90546,169.30899
407,343.0714,216.44055
408,179.48816,236.82312
408,112.79338,56.169174
408,308.6277,387.84552
408,327.9275,303.6248
408,325.87842,169.25526
408,343.5641,216.5141
409,179.64285,237.10028
409,112.86075,56.14618
409,328.25626,303.54794
409,325.81622,169.2412
409,308.73288,387.9365
409,343.92072,216.71269
410,179.81638,237.50696
410,328.34003,303.5763
410,112.89044,56.14576
410,325.78702,169.23045
410,308.78333,387.99042
410,344.04758,216.9052
411,328.58035,303.35968
411,112.95966,56.156216
411,325.74316,169.17229
411,308.67072,388.03357
411,180.37671,237.64444
411,344.49054,217.00375
412,325.7835,169.13885
412,328.52686,303.46915
412,113.11624,56.080734
412,308.65692,388.0916
412,180.5637,237.85849
412,345.55298,216.73483
413,328.50644,303.50885
413,325.81204,169.1427
413,113.18237,56.01689
413,308.55496,388.23077
413,180.40457,238.55247
413,346.68402,216.95209
414,328.37756,303.56403
414,325.7254,169.09354
414,308.55035,388.29453
414,113.34529,55.92942
414,180.56213,238.74318
414,348.32263,216.9867
415,325.78284,169.0326
415,328.5096,303.4081
415,113.42328,56.025856
415,308.6059,388.30225
415,180.69928,239.27173
415,348.6023,217.21535
416,113.717575,56.125263
416,328.4816,303.4035
416,325.77673,168.99072
416,308.6394,388.51624
416,181.02444,239.73112
416,349.37134,217.50677
417,113.74247,56.22084
417,328.60382,303.28906
417,308.636,388.57986
417,325.88382,168.97147
417,181.78752,239.86188
417,349.78168,217.3776
418,113.76817,56.27233
418,308.6108,388.6139
418,325.8867,168.96185
418,328.59464,303.31433
418,182.27979,240.08096
418,349.55615,217.51263
419,308.66473,388.5088
419,114.19769,56.26738
419,328.53375,303.24692
419,325.97388,168.89215
419,182.41547,240.28287
419,349.92047,218.16568
420,308.73975,388.51025
420,328.64478,303.35187
420,114.022606,56.23267
420,326.03516,168.87164
420,182.84503,240.57378
420,349.26666,218.5332
421,308.82428,388.55173
421,328.57767,303.49377
421,114.210815,56.26324
421,326.08234,168.81378
421,183.05124,240.82733
421,348.8979,218.63333
422,308.81122,388.63052
422,328.62524,303.57587
422,114.10568,56.17729
422,326.22385,168.8494
422,183.17181,240.56686
422,350.26028,218.28676
423,308.877,388.87704
423,328.74945,303.61298
423,114.17583,56.27951
423,326.02487,168.64674
423,183.16437,240.46136
423,350.3236,218.42569
424,308.9263,388.83728
424,329.01086,303.62256
424,326.16135,168.64613
424,114.25948,56.31168
424,183.40924,240.56963
424,350.0221,218.91241
425,308.94702,388.85077
425,114.36235,56.275333
425,326.221,168.6076
425,328.98206,303.70654
425,183.75647,240.78864
425,350.09808,219.09592
426,308.95154,388.82538
426,326.25537,168.49057
426,114.49214,56.272316
426,329.04077,303.8432
426,184.19382,241.34305
426,350.0956,219.33386
427,308.9724,388.80377
427,326.1233,168.44879
427,114.531815,56.27658
427,329.52158,303.59894
427,184.733,241.46411
427,350.2525,219.56473
428,309.0102,388.84366
428,326.1021,168.40947
428,114.61688,56.209366
428,329.66452,303.68622
428,185.70833,241.76192
428,350.16882,220.06006
429,309.0106,388.90265
429,114.629486,56.212166
429,326.12372,168.42192
429,330.1498,303.64294
429,349.3504,221.03682
429,187.10905,241.87354
430,309.05627,388.87225
430,114.702255,56.144695
430,326.1419,168.32565
430,330.35046,303.59106
430,349.93738,221.01752
430,187.57416,241.5871
431,309.0995,389.05743
431,114.33511,56.238247
431,326.13593,168.30762
431,330.5854,303.7135
431,349.90103,221.43294
431,188.16748,241.82278
432,114.38982,56.205925
432,309.15814,389.22983
432,350.1988,221.67734
432,326.12567,168.25677
432,330.73444,303.71252
432,189.41588,241.86674
433,114.40042,56.228676
433,309.1825,389.27228
433,350.399,221.78156
433,191.29263,241.47397
433,326.192,168.26083
433,330.7552,303.86908
434,114.44444,56.301018
434,191.72705,241.681
434,309.2375,389.3267
434,349.97653,222.17773
434,326.19763,168.31409
434,330.726,303.92374
435,114.5394,56.34752
435,309.39972,389.33765
435,192.49426,241.6149
435,349.8111,222.33136
435,331.19562,303.82703
435,326.27496,168.10721
436,114.58136,56.344826
436,309.49963,389.34143
436,349.27402,223.08173
436,192.87183,241.96927
436,326.2586,168.20334
436,330.80304,303.96222
437,114.592,56.313248
437,309.59494,389.37088
437,349.15628,223.54164
437,193.00488,242.00098
437,331.06104,303.93063
437,326.2845,168.08548
438,114.65552,56.310364
438,309.63873,389.27106
438,349.2538,223.9809
438,193.09595,242.02168
438,331.3268,303.9416
438,326.2182,168.07906
439,114.73062,56.332165
439,349.08282,224.06943
439,309.68365,389.38867
439,193.37213,242.08563
439,331.55298,304.0069
439,326.1836,168.08847
440,114.76175,56.343597
440,348.9161,224.55612
440,309.7614,389.46753
440,193.48538,242.10165
440,331.4157,303.98907
440,326.14798,168.06725
441,114.840935,56.357113
441,193.79863,242.0594
441,349.4204,224.99661
441,309.82898,389.5718
441,331.6541,304.07867
441,326.1493,168.06233
442,114.95458,56.318737
442,193.76152,242.08096
442,349.4063,225.14049
442,309.834,389.69006
442,331.62122,304.09503
442,326.1521,168.02243
443,115.10924,56.39509
443,194.26793,242.12468
443,350.18402,225.32129
443,309.94415,389.71753
443,331.87665,304.1529
443,326.10175,168.06363
444,194.65553,242.23479
444,115.17839,56.449978
444,310.0108,389.75256
444,350.20825,225.7499
444,331.87982,304.2522
444,326.05933,168.09686
445,194.9784,242.2392
445,115.226425,56.46743
445,350.40845,226.30447
445,310.11713,389.87164
445,332.15076,304.32526
445,326.03357,168.04167
446,195.09174,242.21915
446,350.5076,226.54935
446,310.12833,389.9609
446,115.369385,56.439537
446,332.19568,304.40042
446,325.96866,168.08127
447,195.29669,242.24597
447,350.61664,226.80176
447,115.25571,56.5067
447,310.1709,390.03668
447,332.44055,304.36786
447,326.0884,167.9902
448,195.40259,242.3487
448,350.9247,227.13997
448,115.21292,56.531303
448,310.17532,390.08853
448,332.48462,304.43158
448,326.13382,167.97858
449,195.56314,242.42523
449,351.06598,227.22058
449,115.22569,56.593857
449,310.1929,390.1691
449,333.12262,304.38922
449,326.1757,167.92606
450,195.62486,242.47192
450,351.15106,227.35376
450,310.21777,390.2566
450,115.29272,56.612732
450,333.27545,304.42334
450,326.16852,167.88019
451,195.63034,242.51817
451,351.2647,227.49358
451,115.41385,56.667603
451,310.2659,390.27725
451,333.402,304.43518
451,326.25616,167.51308
452,195.52515,242.58154
452,351.59204,227.7438
452,310.24692,390.30725
452,115.53713,56.74042
452,333.49118,304.43536
452,326.24103,167.50186
453,195.63243,242.53543
453,352.00702,227.91681
453,310.30234,390.34323
453,115.636734,56.724335
453,333.60828,304.41833
453,326.2119,167.47603
454,351.9969,228.2918
454,195.68602,242.61874
454,310.35864,390.3576
454,115.70451,56.75162
454,333.71588,304.50067
454,326.22977,167.46695
455,352.2963,228.44046
455,195.8443,242.59839
455,310.4819,390.49933
455,116.02587,57.04314
455,333.93488,304.47324
455,326.27844,167.38603
456,352.5181,228.69989
456,195.99106,242.57346
456,310.5345,390.4886
456,116.01728,57.07721
456,334.37933,304.3413
456,326.23975,167.30884
457,352.94052,229.09802
457,196.23727,242.55896
457,310.72314,390.54144
457,334.37024,304.36243
457,116.139946,57.10646
457,326.26556,167.3706
458,353.0508,229.26413
458,196.45645,242.6065
458,310.76245,390.59937
458,116.17915,57.17885
458,334.48077,304.34988
458,326.24628,167.28854
459,353.1454,229.39508
459,196.45255,242.56148
459,310.9619,390.67566
459,334.47736,304.34314
459,116.22738,57.195614
459,326.26465,167.27898
460,353.7121,229.72754
460,311.03943,390.77756
460,196.52184,242.6395
460,334.4578,304.39835
460,116.326706,57.246048
460,326.15277,167.22223
461,196.59741,242.76495
461,311.0751,390.81998
461,334.6237,304.42126
461,354.24356,230.1522
461,116.319595,57.289818
461,326.11453,167.20383
462,311.14325,390.777
462,196.63876,242.85696
462,334.69446,304.43756
462,353.97992,230.49742
462,116.30746,57.303978
462,326.03998,167.08609
463,311.24243,390.83984
463,197.02567,242.76193
463,354.276,230.89146
463,334.8432,304.40057
463,116.37491,57.52026
463,326.06866,166.98167
464,311.31033,390.8817
464,197.04652,242.79593
464,354.7962,231.29904
464,334.91968,304.39273
464,116.535774,57.555954
464,325.97183,166.93816
465,311.4326,390.94623
465,197.116,242.8312
465,355.53082,231.98325
465,116.77036,57.62514
465,335.03394,304.36194
465,325.8952,166.86552
466,355.61432,232.23386
466,311.5413,390.943
466,116.97902,57.595787
466,335.3274,304.38342
466,197.12033,242.96014
466,325.8098,166.7461
467,355.91852,232.87335
467,311.67844,390.9992
467,335.45364,304.32825
467,117.06367,57.60962
467,197.17892,242.9524
467,325.83337,166.6784
468,312.20346,391.0436
468,356.22778,233.26462
468,116.96611,57.587055
468,335.38263,304.29556
468,197.28564,242.96062
468,326.11176,166.56854
469,312.34265,391.09827
469,335.49252,304.33295
469,117.01222,57.668587
469,356.7192,234.23637
469,197.4034,243.02435
469,326.15036,166.50197
470,312.3937,391.1234
470,356.80084,234.42201
470,116.85067,57.653645
470,335.55396,304.345
470,197.33447,243.07626
470,326.2528,166.47113
471,312.48895,391.22388
471,335.63922,304.33038
471,356.92398,234.8374
471,197.50877,243.12282
471,116.98091,57.70639
471,326.27625,166.2728
472,312.52094,391.26898
472,335.63312,304.35437
472,197.71292,243.12717
472,357.48077,235.30008
472,116.89546,57.67502
472,326.25647,166.09195
473,312.64005,391.18164
473,357.8562,235.70236
473,335.64273,304.3346
473,197.74184,243.15097
473,116.968506,57.749817
473,326.28497,165.92056
474,312.65912,391.2188
474,358.13812,235.88062
474,335.64435,304.3235
474,197.88033,243.16742
474,116.91841,57.704395
474,326.2133,165.85724
475,312.7929,391.27008
475,335.66153,304.2754
475,198.0404,243.08511
475,358.11206,236.38983
475,326.4711,165.85524
475,117.21475,57.75431
476,312.8085,391.33484
476,198.14796,243.10416
476,335.67102,304.22473
476,326.35278,165.74963
476,117.30711,57.672546
476,358.01273,236.91904
477,312.81665,391.3956
477,198.21954,243.13335
477,326.45114,165.65604
477,335.61285,304.1143
477,117.419754,57.73882
477,357.99127,237.10263
478,312.83173,391.4353
478,198.26196,243.17538
478,117.47987,57.850227
478,326.42102,165.57544
478,335.66858,304.12256
478,357.81458,237.35684
479,312.90048,391.63455
479,326.51538,165.49768
479,335.64935,304.00482
479,117.562164,57.948746
479,198.4063,243.19736
479,357.7251,237.47975
480,312.94852,391.70508
480,198.59497,243.09703
480,335.7229,303.97345
480,117.59029,58.04367
480,326.46564,165.41727
480,357.56436,237.67978
481,312.98135,391.78973
481,198.62903,243.0924
481,335.82034,304.00485
481,117.52609,58.162952
481,326.32162,165.37717
481,358.0388,237.88611
482,198.65717,243.0695
482,335.85956,303.99353
482,312.99652,391.90652
482,117.44319,58.215187
482,326.50616,165.30704
482,358.26038,238.05019
483,335.90393,303.95123
483,117.563644,58.413635
483,198.3642,243.06549
483,313.1878,392.2064
483,326.43988,165.13979
483,358.17593,238.33624
484,198.68065,242.99887
484,335.89392,303.88983
484,117.64673,58.451675
484,313.3822,391.97375
484,326.4884,165.07565
484,357.98224,238.82275
485,335.89886,303.88528
485,198.57779,243.05408
485,117.658066,58.47489
485,313.25305,392.38153
485,326.3949,164.92351
485,358.0072,238.97751
486,117.78236,58.416874
486,313.37744,392.44403
486,335.9746,303.90167
486,198.65062,243.10764
486,326.403,164.86151
486,358.13336,239.1688
487,198.81607,242.98991
487,313.4225,392.5224
487,336.01453,303.8924
487,117.82056,58.37413
487,326.35095,164.69598
487,358.60883,239.2764
488,313.4997,392.664
488,198.95767,242.95262
488,336.04852,303.8835
488,117.96286,58.472427
488,326.58414,164.37213
488,358.62,239.59856
489,313.59558,392.5771
489,118.07939,58.531113
489,198.90096,242.94212
489,335.95743,303.6933
489,326.23615,163.99292
489,359.1765,239.561
490,199.3518,242.55675
490,313.63452,392.69598
490,336.1676,303.34637
490,326.36328,164.01428
490,118.28228,58.380997
490,358.9759,239.54668
491,199.26854,242.55016
491,313.7495,392.70013
491,336.2671,303.30518
491,118.97783,58.61476
491,325.8852,163.25702
491,359.354,239.61472
492,199.2752,242.55121
492,313.80963,392.8562
492,336.17926,303.23425
492,118.97682,58.61537
492,325.8882,163.25528
492,359.6667,239.5879
493,199.2211,242.61252
493,313.8698,392.8887
493,336.22784,303.25043
493,119.03774,58.611477
493,325.93524,163.21495
493,359.42044,239.8239
494,313.89514,392.87897
494,199.21681,242.76187
494,336.1631,303.5202
494,119.05313,58.702606
494,325.95874,163.22081
494,359.7334,239.97086
495,313.84708,393.60492
495,199.15646,243.0811
495,336.2064,303.48343
495,119.20842,59.134583
495,326.08655,163.07294
495,360.15515,240.85757
496,199.28522,243.2653
496,119.64002,59.306534
496,313.96146,394.0404
496,336.27332,303.4826
496,325.88358,162.93991
496,359.8429,241.20078
497,119.97693,59.580727
497,336.28,303.48016
497,313.98407,394.03497
497,199.34271,243.32594
497,326.28406,162.99057
497,361.2624,240.94836
498,120.16107,59.81996
498,336.3363,303.39273
498,314.04193,394.07642
498,199.29556,243.3304
498,326.1859,162.98767
498,361.1449,241.176
499,120.33909,59.78096
499,336.38937,303.39496
499,314.03796,394.0442
499,199.31738,243.34953
499,325.72705,162.73497
499,361.21597,241.3131
500,120.63058,59.983925
500,199.5611,243.21829
500,313.88934,393.77908
500,336.52374,302.82172
500,325.86792,162.24155
500,360.5694,241.83871
501,120.51816,60.24085
501,313.9691,393.88388
501,336.3944,302.8532
501,199.54407,243.23828
501,325.86182,162.19495
501,361.57294,241.93481
502,120.67412,60.502937
502,336.52667,302.78467
502,314.018,394.0686
502,199.6738,243.22427
502,325.93024,162.24158
502,362.09082,242.16684
503,120.84384,60.767292
503,336.60107,302.78735
503,314.1352,394.20465
503,199.78027,243.25418
503,325.97052,162.22104
503,362.7176,242.1816
504,120.96379,60.989685
504,336.768,302.693
504,314.25494,394.72864
504,199.88382,243.30847
504,325.85498,162.219
504,362.83466,242.31952
505,121.29469,61.223263
505,336.92435,302.52527
505,314.36432,394.8297
505,200.03476,243.24783
505,325.8365,162.08652
505,363.45905,242.46588
506,336.94104,302.55234
506,314.36658,394.84497
506,121.77234,61.455566
506,199.9494,243.53246
506,363.86456,242.8053
506,325.82428,162.01053
507,337.0004,302.57886
507,121.89342,61.875923
507,314.47418,394.78357
507,364.12628,243.09923
507,199.87044,243.51721
507,325.84598,161.88487
508,122.051346,62.016563
508,337.0609,302.58524
508,364.3532,243.45844
508,314.55188,394.7989
508,199.8029,243.54153
508,325.6779,161.77293
509,122.258095,62.32792
509,337.02472,302.33334
509,364.56567,243.62016
509,314.86682,394.6715
509,200.0846,243.63625
509,325.4615,161.60614
510,122.60119,62.460983
510,337.136,302.25696
510,314.9964,394.72342
510,364.72162,243.75757
510,200.07993,243.5852
510,325.68903,161.68631
511,122.87313,62.604206
511,337.11786,302.14243
511,315.14948,394.74823
511,364.9015,244.10576
511,200.1152,243.5781
511,325.30737,161.39761
512,337.1896,302.05182
512,122.93216,62.630295
512,315.1707,394.83112
512,365.15625,244.30908
512,200.13806,243.56354
512,325.4779,161.59169
513,337.21915,301.99915
513,123.4655,62.699173
513,365.7024,244.76859
513,200.36633,243.57513
513,315.40576,395.1212
513,325.49615,161.65964
514,337.39246,301.9543
514,123.70018,62.87258
514,366.0879,245.07033
514,200.37277,243.52953
514,315.4382,395.18732
514,325.62384,161.707
515,337.77036,301.98315
515,123.89784,63.00788
515,366.84497,245.2421
515,200.55652,243.50182
515,315.62296,395.21484
515,325.70044,161.72037
516,338.02722,302.04724
516,124.02782,63.044228
516,367.34082,245.39859
516,200.66843,243.42784
516,315.7691,395.31897
516,325.659,161.71194
517,338.0077,301.73102
517,124.31624,63.23578
517,367.47125,245.46674
517,200.69186,243.4278
517,316.10065,395.0046
517,325.72864,161.60184
518,338.12262,301.82043
518,124.46756,63.59623
518,367.67453,245.67505
518,200.68585,243.44403
518,316.08167,395.12726
518,325.73145,161.55682
519,338.17938,301.59662
519,124.494385,64.01128
519,368.017,246.02484
519,200.7432,243.38867
519,316.1593,395.23334
519,325.992,161.68794
520,338.2885,301.61127
520,124.645874,64.3035
520,368.24628,246.33856
520,200.84718,243.40533
520,316.2359,395.3387
520,325.84894,161.67834
521,338.46707,301.6208
521,124.834335,64.369804
521,368.4734,246.64557
521,201.0138,243.33807
521,316.3559,395.44763
521,325.89215,161.55695
522,338.50653,301.51556
522,124.95175,64.64403
522,368.77783,246.94868
522,201.20374,243.3039
522,316.38885,395.49945
522,325.51556,161.41103
523,338.69495,301.44604
523,125.226364,65.03158
523,368.91962,247.3869
523,201.31537,243.28015
523,316.7605,395.43488
523,325.53333,161.30743
524,338.81757,301.37604
524,368.98492,247.73004
524,125.54559,65.59808
524,201.27939,243.26807
524,316.5126,395.6723
524,325.9594,161.33864
525,338.95795,301.28253
525,125.78497,66.05273
525,369.13898,248.10725
525,316.66986,395.68307
525,201.48738,243.1972
525,326.05743,161.16724
526,339.03882,301.15967
526,369.32956,248.59882
526,316.94684,395.6002
526,125.71851,66.95201
526,201.47531,243.21896
526,326.0536,161.1439
527,339.26703,301.06726
527,317.2237,395.7008
527,369.58423,249.0344
527,126.04271,67.54199
527,201.23584,243.21426
527,326.13367,161.1691
528,339.31497,301.05905
528,126.07025,67.59075
528,369.80188,249.29941
528,317.11014,395.62817
528,201.38553,243.23512
528,326.3271,161.25069
529,339.26846,300.78323
529,126.13249,68.022385
529,317.39542,395.58322
529,369.79474,249.72278
529,201.2644,243.4628
529,327.06995,161.61914
530,339.31244,300.74887
530,126.32591,68.52737
530,317.50635,395.6441
530,369.9441,250.05225
530,201.55096,243.4025
530,327.1142,161.69458
531,127.0044,69.0654
531,339.5274,300.5204
531,317.5509,395.68802
531,370.02966,250.4763
531,201.35043,243.52966
531,327.451,161.79056
532,126.907005,69.122795
532,339.4948,300.51105
532,317.7034,395.77057
532,370.0454,250.55884
532,201.6206,243.50043
532,326.67923,161.43027
533,127.185425,69.382416
533,317.8338,395.70206
533,339.64215,300.02167
533,201.63882,243.3103
533,370.18765,250.82999
533,326.27637,161.34222
534,127.49825,69.637726
534,317.9787,395.6679
534,339.85315,300.0651
534,201.6824,243.41533
534,370.35083,251.3789
534,326.1853,161.35568
535,127.4603,69.63847
535,339.92633,299.94482
535,318.05646,395.6304
535,201.60979,243.46599
535,370.73773,251.4064
535,326.1182,161.35008
536,127.50578,69.79672
536,340.11584,299.97604
536,318.0999,395.53183
536,201.6946,243.4277
536,370.8269,251.3367
536,326.02948,161.36903
537,127.765305,69.912704
537,339.98273,299.65997
537,201.15395,243.72299
537,318.48093,395.6802
537,371.05914,251.91434
537,326.31204,161.31705
538,128.34772,70.127686
538,340.08038,299.64496
538,201.2439,243.79678
538,318.8604,395.74835
538,371.37357,252.6316
538,325.9188,161.34467
539,129.01508,70.24919
539,340.07242,299.48853
539,201.31424,243.75998
539,371.58533,253.17197
539,319.12097,395.81702
539,326.40628,161.31204
540,129.24028,70.409134
540,371.79022,253.21484
540,340.0214,299.28638
540,201.12543,243.83508
540,319.2444,395.79636
540,326.59985,161.34534
541,129.38998,70.82948
541,340.19012,299.19696
541,371.94604,253.86284
541,200.88037,243.83498
541,319.63077,396.00958
541,326.71497,161.81413
542,372.30765,254.44046
542,129.65974,71.09592
542,340.54614,299.1101
542,200.93198,243.91132
542,319.76035,395.99475
542,326.83588,161.79381
543,130.03415,71.36713
543,372.4428,254.67163
543,340.71228,299.0343
543,319.91156,396.0326
543,201.06091,243.9432
543,326.66565,161.79199
544,130.34897,71.308876
544,372.78705,254.76297
544,340.76224,298.9391
544,319.86197,396.05878
544,200.71658,244.06921
544,323.38916,160.89594
545,130.73457,71.48612
545,372.85016,254.87994
545,340.732,298.67896
545,320.17258,396.00952
545,201.25449,244.22797
545,322.43246,160.73117
546,131.02646,71.842255
546,372.97375,254.9896
546,340.81903,298.65167
546,320.29572,395.9961
546,200.69312,244.38483
546,323.04956,160.80624
547,373.04672,254.9797
547,131.20132,72.43118
547,341.0739,298.5802
547,320.58212,396.1563
547,200.63614,244.66272
547,322.3657,160.72841
548,373.20374,255.14034
548,131.38577,72.41696
548,341.1438,298.48178
548,320.88315,395.98218
548,200.90033,244.73871
548,323.0751,160.83289
549,131.94537,72.75908
549,373.63065,255.57791
549,341.2898,298.34576
549,321.06284,396.21777
549,202.60497,244.49207
549,322.9079,160.85443
550,132.00595,72.92202
550,374.26288,255.86545
550,321.44287,396.3015
550,202.5278,244.58406
550,341.59125,298.38934
550,323.09628,160.93405
551,132.08307,72.97846
551,202.7041,244.81071
551,374.5091,256.24088
551,322.0387,396.34305
551,341.70923,298.3216
551,322.6129,160.81973
552,132.03104,72.98538
552,374.63718,256.23514
552,202.71034,244.89294
552,321.83423,396.419
552,341.88174,298.27673
552,323.3897,160.96365
553,132.17209,73.22999
553,375.16534,256.48547
553,202.76736,245.06232
553,322.48352,396.31512
553,341.9668,298.15155
553,320.9049,160.7042
554,132.21089,73.454895
554,203.06937,245.13757
554,375.01465,256.7254
554,323.17322,396.61728
554,342.1457,298.3153
554,318.094,160.18848
555,132.29118,73.84952
555,203.18497,245.29529
555,374.78925,257.07233
555,342.15936,298.0537
555,323.36438,396.63388
555,317.97028,160.1614
556,132.4298,73.78321
556,203.4448,245.31744
556,374.76776,257.3134
556,342.31476,297.98276
556,323.4538,396.5733
556,317.7176,160.07503
557,132.73494,74.00732
557,375.0502,257.3184
557,342.1713,297.87482
557,323.7163,396.75153
557,203.46375,245.43303
557,317.44836,159.96567
558,132.77995,74.19964
558,375.22858,257.7132
558,323.98846,396.84915
558,342.28723,297.73834
558,317.42548,159.91327
558,203.69937,245.59918
559,133.22183,74.83714
559,375.31677,258.15717
559,324.1815,397.0008
559,342.322,297.51398
559,204.29584,245.59412
559,317.38666,159.94168
560,133.2839,74.87833
560,375.56555,258.34943
560,324.38104,397.15295
560,342.4344,297.35068
560,204.32068,245.55844
560,317.4148,159.95317
561,375.88773,258.9665
561,133.47006,74.88774
561,324.68048,397.2359
561,342.42993,297.12433
561,317.16248,159.68825
561,204.6889,245.70428
562,376.13928,259.40018
562,133.48026,75.132256
562,324.75775,397.24283
562,317.06506,159.63376
562,342.50775,297.01282
562,204.86469,245.9112
563,133.54367,75.36854
563,376.15677,259.98254
563,316.98645,159.47124
563,342.60718,296.9212
563,324.95306,397.19656
563,205.16608,245.94565
564,133.39629,75.668015
564,376.30774,260.35974
564,316.89874,159.45856
564,342.608,296.8806
564,324.9088,397.1493
564,205.30023,246.06949
565,317.34372,159.05623
565,133.57407,75.81012
565,376.68964,260.60098
565,342.70514,296.52112
565,325.06293,397.27252
565,205.43898,246.14491
566,133.62207,76.12282
566,317.23938,159.10793
566,377.08298,260.83966
566,342.691,296.4178
566,325.10175,397.31964
566,205.39157,246.20612
567,133.79527,76.419846
567,317.17264,159.06216
567,377.45645,260.9781
567,342.81183,296.1281
567,325.13614,397.4058
567,205.72208,246.19012
568,133.73239,76.72238
568,377.6589,260.7489
568,317.14294,159.1246
568,342.94385,296.01776
568,325.11746,397.34998
568,205.7934,246.37183
569,133.86449,76.92311
569,317.20172,159.10913
569,377.93262,261.1191
569,325.20398,397.31335
569,343.02704,295.80426
569,206.06735,246.61235
570,133.8472,77.02337
570,378.4545,261.702
570,317.2047,159.16937
570,325.29514,397.43542
570,343.05695,295.3651
570,206.23051,246.76353
571,133.80188,77.25061
571,378.64972,262.01462
571,317.1956,159.16467
571,325.37604,397.3859
571,342.99316,295.33713
571,206.54108,246.72943
572,134.11523,77.16999
572,206.66858,246.99304
572,325.55206,397.3357
572,378.65005,262.2709
572,343.11633,295.29657
572,317.1126,159.31203
573,206.98376,247.08801
573,134.37613,77.22919
573,325.6795,397.26892
573,317.17233,159.17056
573,343.25745,295.14685
573,379.04517,262.44333
574,135.12509,77.30081
574,207.13913,247.22241
574,317.0959,159.22044
574,325.72748,397.27826
574,343.30054,294.8894
574,379.67822,262.63364
575,135.22386,77.432686
575,207.37294,247.40549
575,325.9632,397.214
575,343.38293,294.81848
575,380.221,263.35175
575,316.72626,159.57874
576,135.31075,77.456635
576,207.43433,247.45682
576,326.0553,397.1774
576,380.38397,263.81757
576,343.43604,294.61868
576,316.56134,159.8242
577,135.47278,77.786
577,207.80719,247.52657
577,380.56647,264.09747
577,343.43802,294.43045
577,326.01343,397.22827
577,316.13962,159.96368
578,135.55176,78.07178
578,208.09747,247.61328
578,343.43518,294.42273
578,380.79736,264.33084
578,326.11884,397.28772
578,315.87915,159.97939
579,135.57582,78.415436
579,208.53375,247.76656
579,343.50598,294.19867
579,380.73978,264.51666
579,326.18973,397.29974
579,315.482,160.16461
580,135.62619,78.65029
580,208.742,247.88202
580,343.53574,294.06824
580,380.92212,264.7846
580,326.27887,397.2707
580,315.21588,160.28831
581,135.81645,78.842415
581,343.6424,293.97836
581,208.91763,248.0027
581,381.32178,265.04346
581,314.97318,160.17935
581,326.35745,397.34668
582,136.0747,78.94923
582,343.657,293.80884
582,381.70862,265.20734
582,209.18518,248.14151
582,326.39297,397.40894
582,314.65198,160.234
583,136.34213,79.194046
583,343.71292,293.7406
583,382.16974,265.7873
583,209.34369,248.24754
583,314.53226,160.43811
583,326.5304,397.3791
584,136.47198,79.25707
584,343.77292,293.65674
