frame,x,y,particle
373,326.4439,307.30328,1
373,169.05463,227.5599,17
373,308.4029,387.78638,0
373,330.9088,205.13654,3
373,415.4874,364.76672,60
374,326.40088,307.3553,1
374,308.77213,388.0523,0
374,169.03639,228.61378,17
374,330.78943,205.8746,3
374,415.51257,364.768,60
375,325.39032,307.16638,1
375,308.75797,387.9911,0
375,169.63495,228.65594,17
375,332.1423,206.41724,3
375,416.03424,360.93945,60
376,324.915,307.113,1
376,169.78857,229.30443,17
376,307.90097,387.7911,0
376,332.60336,206.80103,3
376,104.92597,57.326073,62
377,169.78186,230.39894,17
377,324.60315,307.15115,1
377,332.44598,206.98175,3
377,307.82623,387.7452,0
377,416.10028,361.0338,60
378,169.87964,230.41104,17
378,325.5732,307.17682,1
378,331.70782,207.06909,3
378,308.39288,387.825,0
378,105.53142,57.307762,62
379,171.00586,231.48503,17
379,326.67838,307.28467,1
379,308.07993,387.83624,0
379,332.0516,207.74826,3
379,105.07392,57.67527,62
379,416.04596,360.91467,60
380,171.07251,231.43817,17
380,323.52032,307.21198,1
380,441.8543,181.62608,56
380,308.4171,387.85803,0
380,416.3303,361.7561,60
380,331.3694,208.80923,3
380,107.23636,58.163715,62
381,324.47226,307.50076,1
381,171.67189,232.193,17
381,308.49527,387.79755,0
381,330.8835,208.71146,3
381,416.32895,361.73907,60
381,324.84515,168.85866,64
382,324.3747,307.38193,1
382,171.66913,232.11755,17
382,308.5209,387.83832,0
382,331.0078,209.21188,3
382,324.857,168.82533,64
382,415.91183,361.31042,60
382,107.76738,58.52184,62
383,323.93982,307.26825,1
383,331.3783,209.67697,3
383,171.34857,232.33032,17
383,324.69696,168.96533,64
383,308.50262,387.1044,0
383,416.18353,361.77017,60
383,108.400986,60.6364,62
384,324.95755,306.80078,1
384,325.20438,169.34683,64
384,172.53345,232.88814,17
384,108.38367,58.608543,62
384,331.90442,210.46552,3
384,307.903,386.98026,0
384,416.22394,361.52264,60
385,327.79132,307.3869,1
385,171.63464,232.99196,17
385,324.70844,169.17496,64
385,108.60003,60.278095,62
385,307.90805,386.98712,0
385,334.59735,210.48175,3
385,416.21625,361.52283,60
386,327.88153,306.60358,1
386,171.43301,233.11829,17
386,324.77075,169.14825,64
386,335.59616,211.04303,3
386,307.9768,387.1103,0
386,108.331764,60.27877,62
386,416.2207,361.52777,60
387,172.57562,233.62215,17
387,327.67654,306.75793,1
387,324.92194,169.34576,64
387,338.64944,210.6955,3
387,307.86603,386.97864,0
387,416.22784,361.52664,60
388,172.30579,234.60358,17
388,327.65015,306.71405,1
388,324.94708,169.32718,64
388,338.493,210.8397,3
388,307.87927,386.97528,0
388,416.2268,361.52646,60
388,444.56628,183.73895,56
389,172.897,234.34035,17
389,327.43405,306.57028,1
389,324.92853,169.34329,64
389,307.8693,387.05573,0
389,338.45972,210.93411,3
389,444.68597,183.62427,56
389,416.23346,361.52933,60
390,173.13284,234.33931,17
390,327.4594,306.48563,1
390,324.97513,169.29477,64
390,307.84967,387.0473,0
390,444.30963,184.73236,56
390,337.78125,211.5058,3
390,416.2543,361.52188,60
391,173.05798,234.33792,17
391,327.43332,306.65555,1
391,324.92767,169.34604,64
391,444.32538,184.64711,56
391,416.0328,362.0475,60
391,308.65573,387.5212,0
391,337.18713,211.29036,3
392,173.11682,234.24658,17
392,327.33377,306.65347,1
392,325.20523,169.31613,64
392,444.64194,185.52948,56
392,416.0748,362.08484,60
392,308.53162,387.66156,0
392,337.7198,211.21924,3
393,173.13647,234.36993,17
393,325.4897,169.85466,64
393,327.4867,306.63483,1
393,445.42142,185.93414,56
393,308.32364,388.38135,0
393,416.02835,362.09637,60
393,336.65768,211.74411,3
394,173.39886,234.49905,17
394,325.19748,169.33878,64
394,327.40512,306.6346,1
394,307.92807,387.65417,0
394,445.35028,185.93074,56
394,336.93646,212.10468,3
394,416.31512,361.6717,60
394,110.86645,59.216175,62
395,324.87033,169.21423,64
395,175.65001,234.14967,17
395,327.9488,306.73828,1
395,337.74225,212.35226,3
395,308.96307,388.34448,0
395,445.35266,185.95311,56
395,415.81952,362.09628,60
396,328.10632,306.73477,1
396,325.42908,169.32066,64
396,175.6536,234.48267,17
396,337.24023,212.04988,3
396,307.7403,387.8283,0
396,416.19067,361.3908,60
397,325.42737,169.32793,64
397,328.09808,306.68228,1
397,176.13957,234.7879,17
397,337.3479,212.1322,3
397,308.0055,388.35968,0
397,416.063,362.11475,60
397,111.892494,58.445084,62
398,325.4533,169.32211,64
398,328.29303,306.16766,1
398,176.22458,235.24443,17
398,337.17133,212.12544,3
398,308.06335,388.35742,0
398,111.88122,58.18638,62
398,416.04572,362.10602,60
399,328.37292,306.23492,1
399,325.42633,169.28787,64
399,337.31726,212.18102,3
399,176.18298,234.91528,17
399,446.21597,186.2321,56
399,308.19214,388.3147,0
399,111.9716,58.132343,62
399,416.03113,362.07306,60
400,325.46484,169.3407,64
400,176.24332,235.79309,17
400,327.20312,305.9367,1
400,307.77368,387.65564,0
400,337.21204,212.59067,3
400,112.09909,58.180927,62
400,416.54132,361.77405,60
401,325.78577,169.33508,64
401,176.42682,235.66237,17
401,307.766,387.5415,0
401,327.85345,304.75214,1
401,337.5473,212.19937,3
401,112.05075,57.95736,62
401,416.53976,361.75317,60
402,176.73453,236.21736,17
402,325.7334,169.20264,64
402,307.8772,387.62354,0
402,328.00824,304.81787,1
402,338.75024,213.16772,3
402,112.5853,57.79905,62
402,416.557,361.73755,60
403,177.32805,236.57079,17
403,307.95428,387.57916,0
403,328.83795,306.0623,1
403,325.5313,168.93124,64
403,112.84781,57.710854,62
403,416.26102,361.2425,60
403,338.31747,213.12251,3
403,285.02002,208.11597,69
404,177.64322,236.59921,17
404,307.7627,387.58426,0
404,328.4411,305.82727,1
404,325.48322,168.86807,64
404,112.82709,57.750435,62
404,340.83105,214.51959,3
404,416.23236,361.2198,60
404,447.27762,188.47314,56
405,178.06175,237.47662,17
405,307.9809,387.6171,0
405,328.02692,305.7283,1
405,325.2921,169.5003,64
405,342.02917,215.1268,3
405,113.06859,57.653828,62
405,415.66083,364.27734,60
406,178.16925,237.52643,17
406,325.08533,169.57318,64
406,308.0283,387.67212,0
406,328.765,305.43393,1
406,342.8418,214.94765,3
406,113.454834,57.98935,62
406,415.71893,364.30865,60
406,285.91888,209.90672,69
407,177.88269,237.33766,17
407,308.02258,387.64993,0
407,329.08014,304.91492,1
407,324.84564,169.56909,64
407,342.50415,214.96552,3
407,113.56537,58.45533,62
407,416.03687,361.00818,60
408,308.97452,388.898,0
408,177.50757,237.10205,17
408,329.20566,304.7271,1
408,324.63135,169.52414,64
408,114.76364,57.805286,62
408,341.39914,216.1908,3
408,415.54282,364.88776,60
409,177.58693,237.11989,17
409,325.32654,170.05457,64
409,308.99023,389.04562,0
409,329.7254,304.5329,1
409,114.7906,57.81803,62
409,343.86096,214.38635,3
410,177.3525,237.09401,17
410,325.34747,170.14883,64
410,329.5646,304.98083,1
410,309.11267,389.0799,0
410,114.67273,57.910828,62
410,344.19806,213.18076,3
411,325.86475,169.52065,64
411,329.24994,305.1123,1
411,309.18658,389.0724,0
411,178.09167,237.28493,17
411,344.21765,215.45627,3
411,114.633316,58.059372,62
412,326.0421,169.42566,64
412,329.49774,305.01605,1
412,308.94226,388.7122,0
412,178.1903,237.07071,17
412,345.57532,215.03925,3
412,114.634026,57.881638,62
412,287.36127,210.95395,69
413,326.24442,169.34335,64
413,177.75967,237.44196,17
413,329.19376,305.0232,1
413,308.1573,389.0443,0
413,114.65275,57.71373,62
414,179.52727,238.29787,17
414,326.24957,169.69113,64
414,329.20398,305.12714,1
414,308.3948,388.82654,0
414,113.62558,57.304115,62
415,179.0451,238.41908,17
415,325.94983,169.66565,64
415,308.90332,389.65674,0
415,328.90674,305.12335,1
415,113.17216,57.5662,62
416,326.0474,169.49347,64
416,179.85199,238.97214,17
416,328.30365,305.14526,1
416,308.44742,388.6297,0
416,113.20262,57.426796,62
416,349.427,215.15329,3
417,183.10004,238.75114,17
417,326.14377,169.31668,64
417,328.13635,305.26367,1
417,114.0156,56.90132,62
417,308.29816,389.36426,0
417,349.07462,217.33752,3
417,287.91705,214.96648,69
418,183.08423,238.75342,17
418,325.87158,169.45717,64
418,328.45026,305.40045,1
418,114.09413,56.848248,62
418,308.1432,389.261,0
418,288.28528,213.4465,69
418,349.5301,217.48795,3
419,308.93726,390.19156,0
419,180.43854,238.65976,17
419,325.93134,169.3825,64
419,114.77895,56.831707,62
419,328.1508,305.2031,1
419,348.70105,218.16167,3
419,287.99973,215.17981,69
420,307.9312,390.1691,0
420,348.47168,216.72702,3
420,325.75116,169.74228,64
420,327.87683,305.58185,1
420,113.437675,57.03725,62
420,179.69351,238.08331,17
421,307.93097,390.1499,0
421,114.65217,57.259613,62
421,328.22034,305.18118,1
421,325.34375,168.39627,64
421,180.46524,238.65388,17
422,329.35645,303.9521,1
422,325.6714,170.02277,64
422,307.63666,389.06305,0
422,347.84418,218.4901,3
422,112.16737,56.667973,62
422,181.2058,238.96867,17
423,329.33047,304.09454,1
423,307.6947,389.0986,0
423,347.763,218.4586,3
423,112.49682,56.87776,62
423,325.66312,168.54211,64
423,180.74332,238.81299,17
424,328.87714,304.21118,1
424,307.61957,389.09137,0
424,184.85919,240.125,17
424,347.8657,219.2593,3
424,114.26034,57.524628,62
424,325.27234,168.37,64
425,329.0135,304.06622,1
425,307.62518,389.1092,0
425,186.43326,239.92078,17
425,347.90488,219.33774,3
425,325.30798,168.3709,64
425,113.55802,57.333847,62
426,329.22858,303.94583,1
426,307.509,389.16107,0
426,114.04991,57.306023,62
426,325.51935,168.32492,64
426,347.91434,220.37137,3
426,186.4011,239.72781,17
427,329.32947,303.86652,1
427,307.59204,389.27356,0
427,114.12627,57.283733,62
427,185.34671,239.63293,17
427,325.4049,168.28271,64
427,347.9235,220.28793,3
428,329.25073,304.02255,1
428,307.59564,389.35208,0
428,114.505356,57.30033,62
428,187.05435,239.41391,17
428,347.7456,221.57347,3
428,325.34186,168.18103,64
429,329.0037,303.62903,1
429,307.5221,389.1808,0
429,114.1159,57.147774,62
429,325.2895,168.26717,64
429,187.26123,238.68118,17
429,348.20422,221.93292,3
430,328.95905,303.73096,1
430,307.5395,389.11115,0
430,347.8533,222.39288,3
430,114.153946,56.968906,62
430,326.15173,167.82054,64
430,188.9985,239.85992,17
430,294.89465,213.76614,69
431,329.36673,303.865,1
431,348.11737,223.1715,3
431,307.4068,389.10406,0
431,189.9941,241.62682,17
431,295.33728,213.966,69
431,114.08619,57.11499,62
431,325.1438,168.06857,64
432,329.8944,303.987,1
432,348.0898,222.99722,3
432,115.07453,57.032547,62
432,191.70067,242.39969,17
432,306.97516,389.56046,0
432,326.7149,168.41222,64
433,329.95093,303.98553,1
433,348.75818,223.38171,3
433,115.06576,56.99454,62
433,306.90503,389.555,0
433,326.72287,168.43178,64
433,192.77893,240.1136,17
434,329.24445,304.159,1
434,298.3937,213.95422,69
434,115.043655,57.090614,62
434,348.0662,223.37704,3
434,326.80838,168.6197,64
434,307.61722,390.3083,0
434,192.8887,240.5957,17
435,329.83386,303.87848,1
435,348.05692,223.35883,3
435,114.98448,57.42818,62
435,327.12146,168.79309,64
435,307.5075,390.33316,0
436,329.8563,303.99533,1
436,194.99652,243.29703,17
436,114.93071,57.444298,62
436,348.1231,224.54324,3
436,307.4977,390.28882,0
436,325.75287,168.27698,64
436,300.3685,214.5448,69
437,329.8297,304.13336,1
437,114.85054,57.194946,62
437,194.9299,243.17245,17
437,348.02472,224.9347,3
437,307.42755,390.09283,0
437,326.8839,168.47925,64
437,300.46936,214.54419,69
438,329.8039,304.16205,1
438,194.82156,243.29472,17
438,115.05071,57.218544,62
438,326.29266,168.38666,64
438,307.60144,390.21576,0
438,348.37415,225.93013,3
438,300.37112,214.52695,69
439,329.93323,303.80594,1
439,194.74498,243.06557,17
439,115.07565,57.468956,62
439,307.69067,390.31213,0
439,325.42242,168.03735,64
440,329.75488,304.24207,1
440,194.5682,243.23895,17
440,115.03899,57.696453,62
440,307.79956,390.28925,0
440,325.6629,168.00899,64
441,329.31787,304.2539,1
441,115.47552,57.49293,62
441,301.00385,215.36906,69
441,309.86176,391.5201,0
441,326.03235,168.12064,64
441,194.17589,244.13055,17
442,329.41446,304.2022,1
442,115.55946,57.78513,62
442,300.8623,215.38052,69
442,309.63608,391.6312,0
442,348.56982,226.70152,3
442,326.35153,168.34029,64
442,194.02254,244.26395,17
443,329.44952,304.41992,1
443,114.46922,57.51788,62
443,309.61926,391.6575,0
443,326.48007,168.35092,64
443,349.96863,226.68619,3
443,195.4,244.20096,17
443,350.71796,219.88791,69
444,329.80127,303.81207,1
444,196.40346,244.09799,17
444,350.02734,227.20189,3
444,309.94257,391.57117,0
444,326.29218,168.56609,64
444,114.227455,56.865814,62
444,416.706,364.80704,75
445,329.65967,304.7796,1
445,196.41418,244.55365,17
445,310.75534,390.37607,0
445,326.04956,168.36047,64
445,350.377,226.44345,3
445,114.22881,57.113853,62
445,417.4655,364.10907,75
446,330.67853,304.16748,1
446,196.44698,244.11798,17
446,310.71985,390.34848,0
446,326.12012,168.50609,64
446,114.34818,57.053345,62
446,349.87253,225.90878,3
446,417.50873,364.09674,75
447,330.74405,304.0684,1
447,196.50362,243.81009,17
447,310.74658,390.29376,0
447,326.11298,168.41415,64
447,348.7942,226.89561,3
447,114.38938,57.47032,62
447,417.5332,364.10187,75
448,330.66962,303.98096,1
448,310.7674,390.14447,0
448,326.06616,168.53487,64
448,196.48865,243.76483,17
448,349.63126,227.10652,3
448,114.41386,57.52575,62
449,330.38837,303.9502,1
449,310.67303,389.92792,0
449,325.95267,168.5083,64
449,349.98633,227.09473,3
449,197.2864,243.23633,17
449,114.23787,57.60767,62
450,330.48206,304.0973,1
450,325.94128,168.3675,64
450,310.67798,390.0949,0
450,349.98077,226.94032,3
450,115.042595,57.18575,62
450,197.21552,243.32698,17
451,330.8285,304.79742,1
451,310.66583,390.1971,0
451,349.9834,226.78476,69
451,115.2961,57.29789,62
451,327.0784,167.72665,64
451,197.15988,243.30164,17
451,357.96143,280.31287,3
452,330.81943,304.8103,1
452,310.7901,390.48486,0
452,115.02118,57.24681,62
452,351.29346,227.68153,69
452,196.97455,243.61566,17
452,325.7251,166.62651,64
452,357.93317,280.31454,3
453,330.7013,305.46722,1
453,310.75107,390.4663,0
453,352.46762,228.62015,69
453,197.0005,243.73245,17
453,325.8313,166.47217,64
453,115.26341,57.32216,62
453,357.93524,280.33246,3
454,331.36456,305.00644,1
454,311.0043,389.9704,0
454,352.4864,228.96268,69
454,196.84026,244.16219,17
454,325.91742,166.57472,64
454,114.98318,57.350494,62
454,358.12994,280.33914,3
455,116.24226,56.965042,62
455,197.00458,244.64557,17
455,331.6056,305.07254,1
455,311.0926,390.65936,0
455,352.50348,227.78659,69
455,325.97073,166.70285,64
455,358.1261,280.33252,3
455,417.46948,363.97354,75
456,331.6557,306.1184,1
456,311.5589,390.94864,0
456,196.70432,244.51993,17
456,114.85398,57.09117,62
456,327.38892,167.53299,64
456,352.8239,229.42288,69
456,358.33966,280.21774,3
456,418.03784,363.94458,75
457,116.14617,57.15254,62
457,331.6537,306.11954,1
457,311.53604,390.93793,0
457,197.75027,244.33981,17
457,353.28497,229.73885,69
457,326.20825,166.8133,64
457,358.36084,280.22754,3
457,418.12134,365.2207,75
458,116.09401,57.131943,62
458,332.0964,306.22906,1
458,311.57745,390.87952,0
458,197.65845,244.37021,17
458,353.1541,229.5303,69
458,303.83032,215.48018,79
458,358.41577,280.21246,3
458,327.65573,168.11954,64
459,116.129845,57.153282,62
459,332.05167,306.18793,1
459,353.03113,229.59985,69
459,197.54718,244.39066,17
459,310.5393,390.15836,0
459,327.6203,167.16193,64
459,358.37506,280.21307,3
459,418.2882,365.10785,75
460,116.5964,57.215836,62
460,353.45453,230.47931,69
460,332.0161,306.17816,1
460,197.51414,244.42842,17
460,310.38898,390.12256,0
460,327.8263,167.0954,64
460,358.3816,280.21472,3
461,354.96112,230.61566,69
461,116.71831,57.221718,62
461,331.91327,306.11023,1
461,198.04384,244.34059,17
461,310.34592,390.05066,0
461,328.1225,167.08066,64
461,358.4029,280.2144,3
462,354.43964,230.9582,69
462,197.29294,244.54037,17
462,332.13174,306.13696,1
462,116.68277,57.381416,62
462,310.36548,390.2367,0
462,328.03485,167.2558,64
462,303.5271,216.05869,79
462,358.42267,280.2444,3
462,418.07474,365.29944,75
463,354.4641,230.3104,69
463,116.74591,57.54751,62
463,197.93036,244.39035,17
463,310.98264,390.2622,0
463,332.77222,305.57227,1
463,303.47165,215.64505,79
463,328.15543,166.99213,64
463,419.68555,365.26813,75
464,354.5876,230.63489,69
464,116.728546,57.701935,62
464,310.9193,390.3962,0
464,332.6686,305.54208,1
464,197.5959,244.33905,17
464,328.26007,166.8714,64
464,419.6755,365.286,75
465,354.44086,231.48853,69
465,116.61336,57.648468,62
465,310.95538,390.44403,0
465,332.6125,305.87415,1
465,197.47421,244.44089,17
465,328.1557,166.8264,64
466,354.38684,231.41908,69
466,310.851,390.49365,0
466,332.695,306.59155,1
466,117.11388,57.677876,62
466,197.00676,244.78036,17
466,327.85913,167.02191,64
467,354.98608,232.18356,69
467,117.0331,57.87059,62
467,310.7459,390.56873,0
467,332.5498,306.20673,1
467,196.74051,244.77739,17
467,327.9151,166.06532,64
468,312.53595,391.1692,0
468,355.69672,233.4574,69
468,117.02538,58.088562,62
468,332.1103,305.8248,1
468,197.38568,244.42358,17
468,306.16113,217.74739,79
468,327.68106,165.98106,64
469,312.77606,390.83765,0
469,356.50482,234.1179,69
469,117.141655,57.989796,62
469,332.15857,305.83215,1
469,420.52228,365.0852,75
469,306.1737,217.74478,79
469,198.04941,244.16187,17
469,327.6808,165.95593,64
470,312.76892,390.82834,0
470,356.59787,234.4853,69
470,116.477684,58.179733,62
470,331.9931,305.7697,1
470,420.5331,365.09586,75
470,306.1734,217.76497,79
470,198.27063,244.19156,17
470,327.79114,165.99268,64
471,312.72107,390.80838,0
471,356.36472,234.40305,69
471,117.24722,57.98152,62
471,332.14053,305.78912,1
471,420.52502,365.12085,75
471,327.40118,165.36105,64
471,306.1781,217.76674,79
471,197.82318,244.57147,17
472,355.82745,235.50244,69
472,312.78607,390.8802,0
472,117.34212,58.05519,62
472,332.294,305.67365,1
472,420.52478,365.11887,75
472,327.42603,165.38792,64
472,199.802,244.2262,17
473,356.125,234.9353,69
473,312.88916,391.11688,0
473,117.458984,58.027367,62
473,332.31915,305.84824,1
473,199.5662,244.17957,17
473,327.4121,165.20413,64
474,312.82538,391.00366,0
474,356.41846,235.96013,69
474,117.50504,58.036472,62
474,332.46017,305.84906,1
474,327.5421,165.28207,64
474,199.09816,244.04463,17
475,312.81866,391.07208,0
475,356.43274,235.93854,69
475,332.49817,305.76236,1
475,327.37067,164.6124,64
475,198.5365,243.97856,17
475,118.28203,58.052696,62
476,312.84595,391.1333,0
476,356.01303,236.00323,69
476,332.3789,306.21863,1
476,198.83813,244.02438,17
476,327.67926,164.2475,64
476,118.293884,58.14585,62
477,356.42664,236.10847,69
477,332.24484,305.8769,1
477,311.7293,390.98718,0
477,420.6001,365.1451,75
477,198.86949,244.05455,17
477,327.65436,163.5968,64
477,118.44634,58.22365,62
478,312.8371,391.13123,0
478,198.117,244.3377,17
478,356.39624,236.22429,69
478,332.26172,305.87656,1
478,327.5406,163.49591,64
478,420.56448,365.15582,75
478,118.2782,58.335922,62
478,306.8786,218.70175,79
479,311.46762,390.8797,0
479,332.0807,305.22003,1
479,199.42339,244.05014,17
479,420.57037,365.1501,75
479,356.76505,236.16553,69
479,327.40326,163.24365,64
479,118.211136,58.365578,62
480,199.02962,244.43236,17
480,311.63757,391.4803,0
480,333.6563,306.45593,1
480,356.35977,237.34644,69
480,327.41983,162.7538,64
480,306.88678,218.1694,79
480,118.566895,58.70175,62
481,199.01215,244.4321,17
481,333.46646,306.77515,1
481,311.99,391.88223,0
481,357.135,237.69025,69
481,327.59058,162.92067,64
481,306.92288,218.18886,79
481,118.10512,58.96151,62
482,198.96811,244.46358,17
482,333.8986,306.62543,1
482,312.0506,391.8459,0
482,356.83026,237.57364,69
482,327.11163,162.68727,64
482,306.90945,218.2572,79
483,198.97498,244.09549,17
483,312.42297,391.88715,0
483,333.67795,306.7423,1
483,326.9255,162.29022,64
483,356.36124,238.32718,69
483,118.17141,59.300083,62
484,312.49023,391.8756,0
484,334.0306,306.20956,1
484,198.7844,243.97728,17
484,327.0677,162.49188,64
484,421.06616,366.79358,75
484,356.529,238.87073,69
484,118.51987,58.802692,62
484,307.07297,217.90123,79
485,312.63315,391.8395,0
485,333.95764,306.21838,1
485,327.44287,162.5775,64
485,357.71158,238.44077,69
485,199.86441,244.11792,17
486,333.5089,306.20276,1
486,312.43542,391.77448,0
486,199.81732,243.96483,17
486,327.53992,162.66357,64
486,357.67096,238.54222,69
486,306.9853,218.00806,79
487,333.6061,306.1527,1
487,312.5005,392.0257,0
487,199.78735,243.70596,17
487,327.51706,162.19467,64
487,359.70502,239.0203,69
487,307.46945,216.53076,79
488,312.46082,392.9079,0
488,327.18286,161.61763,64
488,334.43805,306.34122,1
488,199.60681,243.73386,17
488,357.19568,239.9516,69
488,420.4909,367.1014,75
488,307.44965,216.55151,79
488,119.03577,59.09928,62
489,335.17523,305.8286,1
489,327.52905,162.0169,64
489,199.4508,243.50775,17
489,312.89456,391.9464,0
489,358.40918,240.3255,69
489,119.72017,59.062702,62
490,327.62814,162.28024,64
490,312.17413,392.85403,0
490,335.0243,306.22998,1
490,307.05682,215.43262,79
490,200.59923,243.65564,17
490,357.95047,240.34976,69
490,119.86296,58.742817,62
491,328.0107,162.59875,64
491,334.86526,306.07486,1
491,312.38855,393.01828,0
491,307.02313,215.41095,79
491,358.27716,240.58362,69
491,200.68047,243.60175,17
491,420.39127,367.50162,75
491,120.40509,59.360996,62
492,333.86774,305.24597,1
492,327.82587,162.89609,64
492,307.12115,215.41844,79
492,312.72626,393.06213,0
492,200.87413,244.09601,17
492,361.38605,240.2831,69
492,420.5654,367.2673,75
493,333.883,305.25214,1
493,327.80786,162.97986,64
493,314.32962,393.0677,0
493,200.72919,244.0376,17
493,359.10492,240.90561,69
493,306.30502,215.05537,79
493,420.56592,367.26556,75
494,333.76587,305.13623,1
494,327.88617,162.84552,64
494,314.6714,393.2032,0
494,307.1986,216.32635,79
494,201.37344,244.12915,17
494,361.3916,241.02203,69
494,420.56262,367.26648,75
494,408.56403,275.58752,85
495,333.56982,305.27307,1
495,328.25775,162.79156,64
495,200.88492,243.2912,17
495,312.3664,393.12158,0
495,361.2426,241.27219,69
495,420.57663,367.24506,75
496,333.4095,305.54114,1
496,328.0656,162.69312,64
496,313.00055,393.49237,0
496,200.95435,244.28491,17
496,359.95868,241.24722,69
496,307.49487,216.40686,79
497,333.46365,305.35425,1
497,328.26746,162.72437,64
497,314.48914,393.53973,0
497,200.67007,244.35344,17
497,307.56308,216.42397,79
497,362.7386,244.68556,85
497,359.1029,241.65286,69
497,117.56503,60.558212,62
498,333.50592,305.45886,1
498,328.38037,162.67865,64
498,200.80542,244.16762,17
498,314.40347,393.6009,0
498,362.31888,243.14392,85
498,307.27985,217.01602,79
498,118.22859,60.192757,62
499,333.44897,305.4508,1
499,328.23004,162.36176,64
499,201.21164,243.8768,17
499,314.3841,393.5226,0
499,362.37457,244.11275,85
499,307.2776,217.04599,79
499,118.07458,60.356262,62
500,333.9856,305.1676,1
500,328.29764,161.85594,64
500,312.90814,393.46692,0
500,200.70566,243.96417,17
500,358.03857,241.55994,69
500,307.6106,216.26414,79
500,118.13359,60.67591,62
501,333.98178,305.32263,1
501,328.21497,161.7417,64
501,312.9151,393.64618,0
501,201.37112,244.07434,17
501,361.83112,241.87079,85
501,118.23553,60.56146,62
501,307.01404,217.05557,79
502,334.13184,305.47256,1
502,315.5934,393.7605,0
502,328.2134,161.66446,64
502,201.409,243.99667,17
502,362.0121,242.37811,85
502,117.79747,60.531616,62
503,334.00293,305.44946,1
503,315.61145,393.84088,0
503,328.27643,161.68436,64
503,201.34888,243.9844,17
503,117.54675,60.854504,62
504,334.8947,304.76755,1
504,315.38763,394.2653,0
504,328.53363,161.82343,64
504,201.08249,244.36905,17
504,360.5193,244.47945,85
504,118.187744,61.57971,62
505,335.04678,304.92783,1
505,315.29382,394.20734,0
505,328.80853,161.70013,64
505,307.20056,217.53966,79
505,201.09242,244.34746,17
505,361.22977,246.9686,85
506,334.95386,304.98615,1
506,315.29907,394.2047,0
506,307.22137,217.54416,79
506,328.91705,161.72182,64
506,200.8805,244.27551,17
506,362.75647,248.18939,85
506,119.772415,62.25161,62
507,335.06427,304.92117,1
507,315.41983,394.26373,0
507,307.29346,217.53003,79
507,329.12305,161.57559,64
507,200.88092,244.28094,17
507,118.465225,62.572273,62
508,335.18298,304.69623,1
508,315.44272,394.3567,0
508,307.2989,217.5268,79
508,328.96057,161.54875,64
508,200.83595,244.28159,17
508,119.43475,62.52835,62
509,334.6374,304.92114,1
509,307.26074,217.68753,79
509,315.55475,394.0112,0
509,329.3496,161.61597,64
509,201.10593,244.62428,17
509,119.025345,62.732334,62
509,362.63788,247.35405,85
510,315.9168,394.58618,0
510,336.19965,304.1682,1
510,329.18475,161.39757,64
510,201.08392,244.21535,17
510,307.29498,217.41774,79
510,119.1689,62.95051,62
511,334.6219,304.95517,1
511,315.87775,394.56525,0
511,328.14508,160.5925,64
511,201.08759,244.29771,17
511,120.274414,63.407326,62
512,336.33163,304.03174,1
512,315.92938,394.59863,0
512,201.19518,244.31537,17
512,328.9183,161.12715,64
512,120.545,63.33075,62
512,361.8172,247.43893,85
513,336.17755,304.20117,1
513,201.48306,244.02225,17
513,328.88528,160.88905,64
513,315.75085,394.3083,0
513,120.7233,63.204315,62
514,335.93225,304.28506,1
514,201.52426,243.9596,17
514,328.97235,160.81436,64
514,315.7542,394.16748,0
514,121.188,63.788536,62
515,201.62875,243.91003,17
515,335.9622,304.32318,1
515,329.5888,161.23831,64
515,315.73758,394.26086,0
515,123.67265,64.02424,62
516,337.4449,304.83246,1
516,328.74493,160.89546,64
516,315.82922,394.46652,0
516,201.49153,243.96054,17
516,123.31673,64.491554,62
517,329.27307,161.34038,64
517,337.09967,304.85785,1
517,316.5078,394.33392,0
517,202.08127,243.84128,17
517,123.76382,64.57997,62
518,329.28308,161.32736,64
518,335.96368,304.31427,1
518,316.47003,394.34277,0
518,202.134,243.92314,17
518,124.35426,64.71003,62
519,329.56866,161.40134,64
519,316.48877,394.2317,0
519,335.90253,304.4638,1
519,202.40646,243.87384,17
519,123.947395,65.7016,62
519,367.2511,249.34247,85
520,337.31622,303.59497,1
520,329.6114,161.25876,64
520,316.4848,394.13004,0
520,202.38782,244.01584,17
520,124.10239,65.79781,62
520,367.55576,249.51399,85
521,337.21893,303.62268,1
521,329.47763,161.1734,64
521,316.51666,394.03183,0
521,202.39183,243.92062,17
521,124.59827,65.807335,62
521,367.3004,249.47931,85
522,337.2287,303.6032,1
522,316.87302,394.7693,0
522,329.08954,160.6138,64
522,202.45273,243.94781,17
522,124.70183,65.786446,62
522,367.6894,249.46707,85
523,337.18985,303.4623,1
523,329.4776,161.11966,64
523,317.456,394.83008,0
523,202.20453,243.99225,17
523,124.62799,65.49318,62
523,368.33557,249.51332,85
524,337.00348,303.57303,1
524,316.92267,394.76526,0
524,329.47525,161.09833,64
524,308.2417,217.2951,92
524,202.47592,243.99919,17
524,125.84712,65.76686,62
524,368.64178,249.74994,85
525,328.63507,160.27301,64
525,336.425,303.1228,1
525,317.38843,394.83258,0
525,202.93687,244.06503,17
525,125.99828,66.02934,62
525,309.13446,216.73691,92
525,368.65308,250.05283,85
526,328.67975,160.34476,64
526,336.33765,303.11353,1
